"","YearStart","LocationAbbr","LocationDesc","DataValue","LowConfidenceLimit","HighConfidenceLimit","LocationID","TOBDataValue","TOBLowConfidenceLimit","TOBHighConfidenceLimit","AlcHeavyDataValue","AlcHeavyLowConfidenceLimit","AlcHeavyHighConfidenceLimit","AlcBingeDataValue","AlcBingeLowConfidenceLimit","AlcBingeHighConfidenceLimit","ObeDataValue","ObeLowConfidenceLimit","ObeHighConfidenceLimit","selfHlthDataValue","selfHlthLowConfidenceLimit","selfHlthHighConfidenceLimit","HlthCareDataValue","HlthCareLowConfidenceLimit","HlthCareHighConfidenceLimit","X.x","SNAP","individual_homeless","fam_homeless","total_homeless","unemployment_rate","Male_poverty","Female_poverty","Total_poverty","X.y","o3_mean","pm2.5_mean","so2_mean","co_mean","no2_mean","State.Name"
"345",2017,"NM","New Mexico",15.8,12.9,19.3,35,"15.0",12.1,18.3,"5.7",4,8.1,"16.0",12.9,19.7,"55.9",51.2,60.5,84.5,81.3,87.3,85.5,82.3,88.2,286,46.0534,0.1865,0.0617,0.2482,6,0.173,0.207,0.19,348,0.0375272512565749,7.18244587514164,0.217198120401893,0.209475832532601,5.50804531536941,"New Mexico"
"346",2017,"NY","New York",10.7,9.2,12.5,36,"10.7",9.1,12.6,"6.4",5.1,8,"19.4",17.2,21.8,"46.7",43.7,49.8,87.8,85.9,89.4,88.4,86.4,90.2,295,291.0894,3.739,5.2113,8.9503,4.6,0.112,0.141,0.127,349,0.031026729069482,5.67143249617061,0.995402189882783,0.195260322170292,7.16221990145985,"New York"
"347",2017,"NV","Nevada",13,9.7,17.2,32,"12.4",9.2,16.6,"4.9",3,7.7,"18.7",14.3,24.1,"54.7",48.6,60.7,83.2,78.4,87.2,79.2,74,83.6,259,44.0614,0.7281,0.0552,0.7833,5,0.104,0.14,0.122,345,0.0376823697665164,6.87507177250894,0.541506434944389,0.351249419675965,17.7122558280182,"Nevada"
"348",2017,"OH","Ohio",13.5,11.2,16.2,39,"22.5",19.7,25.5,"7.8",6.1,9.8,"20.3",17.7,23.1,"57.9",54.3,61.4,86.4,83.8,88.7,92,90,93.7,322,150.1795,0.6688,0.3407,1.0095,5,0.114,0.15,0.132,352,0.0326917598507138,8.68659875936118,0.607786103949708,0.226341202069968,10.3757731569953,"Ohio"
"349",2017,"OK","Oklahoma",12.7,10.5,15.4,40,"22.6",19.5,26,"3.9",2.6,6,"14.1",11.5,17.3,"62.1",58.1,65.9,81.6,78.3,84.6,81,77.4,84,331,60.3896,0.2824,0.1375,0.4199,4,0.131,0.165,0.148,353,0.0329581989609978,8.08128453600575,0.675593139409747,0.267746388966385,7.6054297053003,"Oklahoma"
"350",2017,"OR","Oregon",12.8,10.5,15.5,41,"15.1",12.5,18.1,"9.2",7.2,11.6,"19.1",16.2,22.4,"53.5",49.3,57.6,87.1,84.1,89.7,86.8,83.7,89.4,340,68.0671,1.0434,0.3519,1.3953,4.1,0.117,0.148,0.133,354,0.0292635616540158,11.2017725180005,0.344335511730205,0.255760858945859,11.015731115413,"Oregon"
"351",2017,"PA","Pennsylvania",15.5,12.6,18.9,42,"19.7",16.8,23,"7.5",5.9,9.5,"22.5",19.6,25.8,"53.7",49.7,57.8,87.6,84.7,90,90.7,87.8,93,349,184.2945,0.8271,0.5867,1.4138,5,0.104,0.136,0.121,355,0.0298412039117026,9.44411567889221,0.814913609725594,0.204731712298968,5.25902761336481,"Pennsylvania"
"352",2017,"PR","Puerto Rico",14.1,11.4,17.3,72,"6.6",5,8.7,"5.4",3.6,7.9,"11.1",8.8,14.1,"58.1",53.8,62.2,78.6,75,81.8,96.5,94.8,97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,"Puerto Rico"
"353",2017,"RI","Rhode Island",13.7,10.5,17.6,44,"13.7",10.6,17.4,"5.2",3.5,7.7,"19.7",15.6,24.5,"54.4",48.9,59.7,85.8,81.4,89.2,93.1,89.6,95.5,358,16.4238,0.0802,0.0378,0.118,4.5,0.096,0.123,0.11,356,0.033169802945546,6.30403217466115,0.231618434931507,0.379093497878359,10.4446223120694,"Rhode Island"
"354",2017,"SD","South Dakota",6.1,4.2,8.8,46,"19.9",16,24.6,"5.2",3.3,7.9,"16.2",12.6,20.6,"58.1",52.1,63.9,92.3,89,94.7,86.6,81.6,90.3,376,9.3259,0.0611,0.0332,0.0943,3.1,0.126,0.12,0.123,358,0.0325462530798684,5.7175624575142,0.431457955080974,0.186768485477178,3.78406621851835,"South Dakota"
"355",2017,"SC","South Carolina",11.1,9.1,13.3,45,"18.2",15.8,20.9,"6.7",5.2,8.6,"17.0",14.6,19.7,"59.9",56.4,63.3,86.6,84.3,88.7,83.2,80.6,85.5,367,71.9977,0.2896,0.102,0.3916,4.2,0.129,0.164,0.147,357,0.0294692769291229,7.75469002472127,0.239489824553466,0.189101307365439,4.98915942480213,"South Carolina"
"356",2017,"TN","Tennessee",13,10.3,16.4,47,"23.2",19.8,26.9,"5.9",4.1,8.4,"15.2",12.4,18.6,"60.7",56.1,65,88,85.3,90.3,84.7,81.1,87.7,385,104.7058,0.6137,0.2172,0.8309,3.8,0.121,0.164,0.143,359,0.0324249719340612,7.80806409105263,1.06488226551676,0.24934831666333,8.29933429840527,"Tennessee"
"357",2017,"TX","Texas",8.9,6.9,11.4,48,"15.4",12.6,18.6,"7.0",5.3,9.4,"18.2",15.4,21.4,"58.3",54,62.4,82.2,78.9,85,71.4,67.7,74.8,394,392.1278,1.6708,0.684,2.3548,4.3,0.103,0.15,0.127,360,0.0295400116818713,8.45429258168196,0.820179177027835,0.322732054091773,6.86651043000125,"Texas"
"358",2017,"UT","Utah",11.2,9.6,12.9,49,"6.6",5.4,8,"3.9",3,5,"11.6",10,13.5,"46.4",43.6,49.2,89.9,88.1,91.5,85.2,83.1,87.1,403,20.6299,0.1882,0.097,0.2852,3.2,0.086,0.103,0.094,361,0.0402230165833859,6.85388967868607,0.303878377966102,0.351743500221567,4.74021361944863,"Utah"
"359",2017,"VA","Virginia",12.3,10.2,14.7,51,"15.3",13.2,17.7,"6.3",4.9,8.1,"18.1",15.6,20.8,"54.7",50.8,58.5,88.1,85.5,90.3,84.4,81.5,86.9,421,77.5548,0.4028,0.2039,0.6067,3.7,0.086,0.114,0.1,363,0.0314173926861228,7.19706029655011,1.75767110175011,0.312547057468148,7.6430120611928,"Virginia"
"360",2017,"VT","Vermont",19.2,15.8,23,50,"18.8",15.6,22.5,"9.7",7,13.2,"20.1",16.4,24.3,"48.3",43.3,53.3,90.6,87.7,92.8,94.4,91.6,96.2,412,7.6558,0.0697,0.0528,0.1225,3,0.093,0.142,0.118,362,0.0293544092502297,5.5623684533073,0.25444628809993,0.209239397064015,6.33283054856707,"Vermont"
"361",2017,"WA","Washington",15.2,13.2,17.4,53,"13.3",11.5,15.3,"6.5",5.3,8,"16.7",14.7,18.8,"51.0",48.1,53.9,86.5,84.5,88.3,88.1,86.1,89.9,430,92.9486,1.4781,0.6331,2.1112,4.6,0.097,0.114,0.105,364,0.0296120941617578,9.25929634948118,0.914936768210873,0.26406115878674,12.6223924079017,"Washington"
"362",2017,"WI","Wisconsin",12.8,10.1,16.2,55,"16.3",13.3,19.9,"7.1",5.3,9.6,"23.0",19.6,26.7,"54.9",50,59.6,84.9,80.7,88.4,90.7,87,93.4,448,69.1635,0.2645,0.2382,0.5027,3.3,0.096,0.122,0.109,366,0.0332470302196193,6.27537588395984,0.55397981180273,0.192430871973249,8.52767332202754,"Wisconsin"
"363",2017,"WV","West Virginia",14,11.2,17.3,54,"36.6",32.5,41,"3.5",2.3,5.5,"12.9",10.2,16.2,"57.4",52.8,61.8,83.1,79.7,85.9,90.1,87,92.6,439,34.0308,0.1032,0.0277,0.1309,5.2,0.17,0.225,0.198,365,0.0279967474887671,8.12495997608399,1.46693259027795,0.245480071232877,NA,"West Virginia"
"364",2017,"WY","Wyoming",11.6,9,15,56,"21.8",18.1,26.1,"6.4",4.4,9.1,"19.3",15.7,23.4,"52.9",47.9,57.9,88.8,85.3,91.5,81.4,77.3,84.9,457,3.2839,0.0622,0.0251,0.0873,4.3,0.101,0.139,0.12,367,0.0395569618660981,4.68605390449114,1.27319334696051,0.164457729974994,2.69067774060693,"Wyoming"
"365",2018,"TX","Texas",8.5,6.6,10.8,48,"9.8",7.5,12.7,"6.2",4.5,8.4,"16.2",13.5,19.4,"58.7",54.2,63.1,87.6,84.7,90,68.4,64.2,72.3,395,389.5207,1.9199,0.6111,2.531,3.9,0.105,0.151,0.128,413,0.0280713098040328,8.96077582342203,0.88135370624586,0.279799849805998,7.01418515672354,"Texas"
"366",2018,"AK","Alaska",12,8.5,16.6,2,"19.8",15.4,25.1,"8.2",5,13.2,"16.7",12,22.7,"53.9",47.1,60.6,87.3,82.1,91.2,89.1,84.4,92.5,17,9.1995,0.1434,0.0582,0.2016,6,0.107,0.107,0.107,371,0.0242271119761103,4.93325073542414,5.53522621016484,0.368826790361345,11.801580622905,"Alaska"
"367",2018,"AL","Alabama",14.1,11.4,17.2,1,"19.2",16.3,22.4,"4.5",3.2,6.3,"12.2",9.9,15,"63.4",59.2,67.4,83.3,80,86.1,82.4,78.9,85.4,8,76.6681,0.257,0.0864,0.3434,3.9,0.132,0.182,0.158,370,0.0277494494341813,8.74167669725452,1.09570735503289,0.258407367463617,9.67802095391061,"Alabama"
"368",2018,"AZ","Arizona",11.4,9,14.3,4,"13.3",10.6,16.5,"5.4",3.9,7.4,"17.9",14.7,21.5,"53.7",49.2,58.1,84.3,80.7,87.3,83.1,79.2,86.3,26,84.5733,0.7259,0.2606,0.9865,4.8,0.121,0.144,0.132,372,0.0371415487551778,7.8318737616263,1.48610461416508,0.319390131779437,14.910813020881,"Arizona"
"369",2018,"AR","Arkansas",12.7,9.7,16.4,5,"25.0",20.9,29.6,"6.3",4.2,9.2,"18.0",14.3,22.3,"69.4",64.3,74.1,81.2,76.8,85,83.8,79.4,87.4,35,37.2451,0.228,0.0432,0.2712,3.6,0.128,0.197,0.164,373,0.0298233625077329,8.75325183522836,0.602105452054794,0.286106154794521,7.21521530052741,"Arkansas"
"370",2018,"CA","California",9.3,8,10.9,6,"7.8",6.5,9.4,"5.2",4.2,6.4,"15.4",13.7,17.4,"51.5",48.7,54.3,86.7,84.9,88.3,86.8,85.1,88.4,44,394.9535,10.9008,2.0964,12.9972,4.3,0.101,0.13,0.115,374,0.0366310331915417,10.934231088716,0.496335108349292,0.307411147031837,12.0511064131416,"California"
"371",2018,"CO","Colorado",12.4,10.5,14.5,8,"13.5",11.5,15.9,"8.0",6.4,10,"21.0",18.5,23.7,"48.3",45,51.5,88.9,86.9,90.6,86.4,84.3,88.3,53,44.9824,0.7607,0.325,1.0857,3,0.083,0.107,0.095,375,0.0409359385903142,7.5598640788853,0.898769540632302,0.273871051239941,4.15914180170483,"Colorado"
"372",2018,"CT","Connecticut",11.5,9.6,13.8,9,"12.3",10.2,14.8,"7.2",5.6,9.3,"20.8",18.1,23.9,"51.5",47.7,55.3,89.2,86.8,91.2,89.7,87.3,91.8,62,38.7329,0.228,0.1696,0.3976,3.9,0.08,0.112,0.096,376,0.0331992090387781,6.96136755189598,0.185034591239238,0.258725916418126,10.4004661664697,"Connecticut"
"373",2018,"DC","District of Columbia",14.8,11.7,18.4,11,"11.5",8.7,15.1,"12.5",9.6,16,"31.7",27.3,36.5,"44.9",40.2,49.7,90.6,87.6,93,95.3,92.6,97.1,80,11.2282,0.377,0.3134,0.6904,5.7,0.122,0.163,0.143,378,0.0248865421686747,8.74324091055817,0.78229973852573,0.318058401234568,11.112193993146,"District Of Columbia"
"374",2018,"HI","Hawaii",12.1,9.8,15,15,"14.2",11.5,17.3,"7.8",6.1,9.9,"20.6",17.7,23.9,"51.9",48.1,55.7,89.5,87.1,91.5,90.7,88.3,92.6,107,16.3618,0.4131,0.2399,0.653,2.4,0.08,0.101,0.09,381,0.0246262473444613,7.18030785553889,12.3247589680734,0.344532302390999,4.24737704250744,"Hawaii"
"375",2018,"DE","Delaware",15.1,11.9,18.9,10,"16.6",13.3,20.6,"7.6",5.3,10.8,"19.3",15.7,23.5,"57.1",51.7,62.3,85.4,82,88.3,83.8,80.2,86.8,71,14.0298,0.0708,0.0374,0.1082,3.8,0.103,0.131,0.118,377,0.0305239670906406,7.28688013258036,0.212972404107839,0.236122426388889,9.94213473156342,"Delaware"
"376",2018,"FL","Florida",12.2,9.9,15,12,"11.9",9.9,14.3,"7.0",5.3,9.3,"16.1",13.5,19.1,"59.2",54.9,63.4,85.4,82.4,88,75.4,71.8,78.7,89,334.7518,2.1443,0.9587,3.103,3.7,0.109,0.138,0.124,379,0.0286285037739928,7.43617055454806,0.608144014908074,0.29371425500932,6.96088471388933,"Florida"
"377",2018,"GA","Georgia",10.5,8.8,12.4,13,"17.5",15.2,20,"6.0",4.7,7.5,"15.0",13,17.3,"60.7",57.5,63.8,86.1,84,88,75.1,72.5,77.5,98,155.6452,0.6943,0.2556,0.9499,4,0.104,0.149,0.128,380,0.0289290822123851,8.39691338121816,0.786596082202867,0.499439022399052,13.7279632732172,"Georgia"
"378",2018,"IA","Iowa",10.5,8.8,12.5,19,"17.8",15.6,20.2,"9.3",7.6,11.3,"25.0",22.5,27.7,"60.3",57.1,63.3,90.3,88.3,91.9,90.4,88.2,92.2,143,34.5406,0.1711,0.1038,0.2749,2.5,0.095,0.13,0.112,385,0.0309507342023506,8.03448353926708,0.434015501654507,0.214269759947273,5.06299130732042,"Iowa"
"379",2018,"ID","Idaho",12.4,9.2,16.6,16,"13.7",10.3,18,"4.0",2.5,6.3,"12.9",9.8,16.8,"47.9",42.2,53.7,88.4,84.5,91.3,74.3,69,79,116,15.7858,0.1297,0.0715,0.2012,2.9,0.109,0.127,0.118,382,0.0350111515549957,8.84967171890268,2.00654192133213,0.44384167768595,NA,"Idaho"
"380",2018,"IL","Illinois",11.2,8.9,14,17,"13.5",10.9,16.6,"6.3",4.7,8.4,"18.9",16.1,22,"54.1",50,58.2,88.2,85.7,90.4,85,82.1,87.5,125,182.6011,0.6752,0.3891,1.0643,4.4,0.096,0.129,0.113,383,0.0298980836195375,9.34765474653728,1.10634798637399,0.220548378839231,12.5235884947764,"Illinois"
"381",2018,"IN","Indiana",12.8,10.6,15.5,18,"20.4",17.6,23.6,"5.4",4,7.4,"18.3",15.5,21.3,"58.6",54.6,62.5,86.7,84,89.1,87.1,84.3,89.5,134,61.7032,0.3776,0.1482,0.5258,3.4,0.106,0.145,0.125,384,0.02880660809531,8.89459643877123,0.56601119929428,0.332385485804172,10.1462110050819,"Indiana"
"382",2018,"LA","Louisiana",9.6,7.5,12.3,22,"19.0",16,22.4,"7.1",5.5,9.3,"18.0",15.2,21.2,"63.8",59.6,67.7,85.6,82.4,88.3,88.9,85.9,91.2,170,86.7342,0.254,0.0519,0.3059,4.8,0.142,0.195,0.17,388,0.0260057103081018,8.82805979610708,0.875425781057099,0.287381533731792,5.79591141249602,"Louisiana"
"383",2018,"KS","Kansas",14.4,12.3,16.7,20,"18.2",15.9,20.7,"5.6",4.4,7.1,"17.6",15.3,20.1,"59.9",56.7,63,87.2,85,89.1,80.8,78,83.3,152,21.742,0.1443,0.0773,0.2216,3.3,0.104,0.135,0.119,386,0.0308039611354543,7.32009652127404,1.05211202531647,0.196452936608558,4.25516159799743,"Kansas"
"384",2018,"KY","Kentucky",13,10.3,16.2,21,"29.4",25.4,33.7,"6.7",4.9,9.2,"17.7",14.5,21.5,"60.8",56.2,65.1,83.7,80.1,86.7,94.5,92.2,96.2,161,61.5305,0.2735,0.0953,0.3688,4.2,0.142,0.183,0.163,387,0.0304633358078402,8.68711422713266,0.73860398365612,0.237056558828935,6.91263673054361,"Kentucky"
"385",2018,"MA","Massachusetts",14.3,11.7,17.3,25,"11.8",9.6,14.5,"7.9",6.1,10.3,"25.8",22.4,29.6,"46.2",42,50.4,91,88.5,93,92.6,90,94.5,197,77.0566,0.6811,1.3257,2.0068,3.5,0.083,0.107,0.095,391,0.029537185038643,6.29613030500304,0.520913235511629,0.284495065360619,7.61095191276622,"Massachusetts"
"386",2018,"MD","Maryland",12.9,10.9,15.2,24,"12.0",10.2,14,"5.1",3.8,6.7,"17.1",14.9,19.6,"58.6",55.4,61.7,88,85.8,89.8,87.8,85.5,89.8,188,64.6483,0.4914,0.223,0.7144,3.7,0.069,0.096,0.083,390,0.0319421292065683,7.09543415637809,1.06072474551708,0.182985291504864,8.74118557348012,"Maryland"
"387",2018,"ME","Maine",18.3,15,22.2,23,"19.3",16.1,23,"9.3",6.7,12.7,"22.3",18.4,26.7,"53.4",48.5,58.1,86.2,82.9,89,85.4,81.9,88.3,179,16.7858,0.145,0.1066,0.2516,3.1,0.1,0.126,0.113,389,0.0314081403422215,5.72593624858422,0.156988529084952,0.17039105155002,2.77718048120938,"Maine"
"388",2018,"MI","Michigan",15.3,13.3,17.7,26,"19.6",17.3,22.2,"6.6",5.3,8.1,"19.7",17.5,22.2,"59.0",55.8,62,83.7,81.3,85.9,91.9,90.1,93.4,206,128.1862,0.5209,0.3142,0.8351,4.2,0.119,0.152,0.135,392,0.031583094719479,8.95531394836536,1.23271257986066,0.367897300963301,10.2146152581388,"Michigan"
"389",2018,"MN","Minnesota",10.3,9,11.8,27,"15.7",14.1,17.5,"6.3",5.3,7.5,"22.9",21.1,24.9,"52.4",50,54.8,89.4,87.8,90.7,90.4,88.8,91.8,215,42.8986,0.3993,0.325,0.7243,3.1,0.083,0.106,0.094,393,0.0308289338566546,5.84201820600116,0.871622439880237,0.330062763882841,8.32912920521393,"Minnesota"
"390",2018,"MO","Missouri",12,9.3,15.4,29,"22.0",18.2,26.2,"10.5",7.7,14.1,"22.7",19,26.9,"57.4",52.6,62.2,83.8,80.1,87,84.3,80.6,87.5,233,73.659,0.3776,0.2107,0.5883,3.2,0.109,0.143,0.126,395,0.0343979710200525,7.76953822762687,1.75137027772898,0.281262423912901,8.5927312953403,"Missouri"
"391",2018,"MT","Montana",14,11.1,17.5,30,"20.3",16.8,24.3,"8.4",6.1,11.4,"21.4",17.6,25.7,"51.2",46,56.2,90.2,87,92.7,87.9,84.1,90.8,242,11.5223,0.0983,0.0422,0.1405,3.8,0.114,0.131,0.122,396,0.0331391393217594,7.31724586977044,0.770093622905078,0.164808096960526,1.07050563525664,"Montana"
"392",2018,"MS","Mississippi",10.3,8.2,12.9,28,"19.5",16.6,22.6,"3.8",2.6,5.4,"10.5",8.4,13.1,"66.6",62.5,70.5,86,83.3,88.3,75.9,72.4,79.1,224,50.5308,0.1024,0.0328,0.1352,5,0.154,0.214,0.186,394,0.0301819585485286,8.89961846978042,0.711581364739022,0.132057886029412,5.50086603235348,"Mississippi"
"393",2018,"NC","North Carolina",13.4,10.6,16.8,37,"14.8",12.2,17.8,"7.4",5.6,9.8,"15.2",12.6,18.3,"58.4",54.1,62.6,87,84.1,89.4,80.3,76.9,83.3,305,113.8288,0.6451,0.2817,0.9268,4,0.111,0.152,0.132,403,0.0321724133216994,7.93674488736499,0.822355184007225,0.266913612102507,7.02410588136135,"North Carolina"
"394",2018,"ND","North Dakota",10.1,7.3,13.9,38,"20.4",16.5,25,"9.2",6.6,12.7,"24.4",20.3,29.1,"60.9",55.3,66.2,90.5,87.1,93.1,89.2,85.4,92.1,314,5.2621,0.0467,0.0075,0.0542,2.4,0.098,0.121,0.109,404,0.0311515039413112,5.74649669493044,0.758937719592108,0.171642619777159,2.73531115611167,"North Dakota"
"395",2018,"NE","Nebraska",11.4,9.6,13.6,31,"16.7",14.6,19.1,"7.2",5.8,8.9,"20.8",18.6,23.3,"57.4",54.3,60.5,89.6,87.7,91.2,83.4,81.1,85.4,251,16.9811,0.1745,0.0676,0.2421,2.9,0.098,0.125,0.112,397,0.0314462129911336,7.78997845180121,0.496460221832449,0.287283329903978,NA,"Nebraska"
"396",2018,"NH","New Hampshire",19.2,15.3,23.9,33,"21.0",16.7,26.1,"6.9",4.7,9.9,"15.6",12.3,19.6,"54.3",48.4,60,90.1,86.9,92.6,91,86.8,94,269,8.6502,0.0835,0.0615,0.145,2.6,0.064,0.078,0.071,399,0.0303729015192133,5.11794160223512,0.89924955925536,0.162403314322669,2.50204480965909,"New Hampshire"
"397",2018,"NJ","New Jersey",11.3,8,15.9,34,"10.5",6.3,16.8,"5.7",3.5,9.4,"13.4",9.1,19.3,"51.2",44,58.4,87.8,82.1,91.9,81.7,75,87,278,76.0303,0.6048,0.335,0.9398,4,0.068,0.096,0.082,400,0.0291410829256831,7.97258554725132,0.235249263251969,0.291225840002314,8.87035317507037,"New Jersey"
"398",2018,"NM","New Mexico",10.9,8.8,13.5,35,"11.7",9.5,14.4,"4.0",2.8,5.7,"15.2",12.1,18.9,"63.4",58.9,67.6,84.3,81.3,86.9,87.9,85,90.2,287,45.6251,0.1949,0.0602,0.2551,4.9,0.168,0.211,0.19,401,0.0390273679279554,6.53066275128096,0.201638074227126,0.214778913103448,5.43366523788435,"New Mexico"
"399",2018,"NV","Nevada",9.8,7,13.6,32,"14.7",11.2,19.1,"5.3",3.4,8.1,"14.5",10.8,19.4,"59.3",52.9,65.4,83.1,78.5,86.8,82.3,77.5,86.3,260,43.9941,0.7058,0.0486,0.7544,4.4,0.107,0.137,0.122,398,0.0389499644068623,7.16367120031544,0.476496143003822,0.35593077700997,17.9537287155705,"Nevada"
"400",2018,"NY","New York",12.7,11.4,14.2,36,"11.2",10,12.6,"6.6",5.7,7.7,"18.1",16.4,19.9,"49.8",47.5,52.2,86.9,85.4,88.3,87.8,86.2,89.2,296,279.662,3.9827,5.207,9.1897,4.1,0.106,0.141,0.124,402,0.0309976019300399,5.82968660357143,0.781453249810469,0.224313230037766,10.0642928887523,"New York"
"401",2018,"OH","Ohio",11.7,9.8,14,39,"22.1",19.5,25,"6.5",5.1,8.3,"17.3",14.9,20,"57.7",54.2,61.2,86.4,83.8,88.6,92.3,90.3,94,323,142.1366,0.6929,0.332,1.0249,4.5,0.114,0.15,0.132,405,0.0325645510003959,8.98332572221844,0.557312037925915,0.22570482121277,10.4965131728294,"Ohio"
"402",2018,"OR","Oregon",14.7,12.2,17.6,41,"18.5",15.5,21.8,"9.8",7.9,12,"18.3",15.7,21.3,"54.9",50.9,58.9,83.3,80.1,86.1,87.5,84.8,89.8,341,63.397,1.1139,0.3337,1.4476,4,0.113,0.135,0.124,407,0.0276851677236315,11.02233399815,0.475221217741935,0.321726509087385,10.89521392592,"Oregon"
"403",2018,"OK","Oklahoma",14,11.4,17.1,40,"18.4",15.4,21.9,"3.6",2.4,5.4,"13.4",10.9,16.4,"64.6",60.4,68.6,81.7,78.3,84.7,78.2,74.6,81.5,332,58.5064,0.2823,0.1048,0.3871,3.3,0.129,0.165,0.147,406,0.0321256608980175,8.85030228369349,0.554681994259895,0.253735929259456,8.1939604243809,"Oklahoma"
"404",2018,"PA","Pennsylvania",14.7,12.1,17.7,42,"19.7",16.6,23.2,"6.0",4.6,7.9,"18.1",15.4,21.3,"52.8",48.5,57.1,85.8,82.7,88.4,92.6,90,94.6,350,181.8589,0.8163,0.5349,1.3512,4.5,0.103,0.132,0.118,408,0.0286479504030486,8.49373728474296,0.688168328066955,0.223325066674609,4.35170383787205,"Pennsylvania"
"405",2018,"PR","Puerto Rico",15,12.4,17.9,72,"6.5",4.8,8.8,"4.5",3.2,6.2,"11.5",9.5,14,"57.4",53.6,61.2,79.9,76.7,82.7,93.6,91.1,95.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,NA,NA,NA,NA,NA,"Puerto Rico"
"406",2018,"RI","Rhode Island",12.9,10.1,16.4,44,"15.8",12.4,20,"9.9",7.2,13.4,"20.3",16.3,24.9,"52.6",47.4,57.9,89.7,86.6,92.1,91,87.3,93.8,359,NA,0.0747,0.0354,0.1101,4.1,0.101,0.122,0.112,409,0.0341292671435273,6.93142737687858,0.263706447945205,0.363658841772152,11.7418897725989,"Rhode Island"
"407",2018,"SC","South Carolina",12.8,10.6,15.5,45,"18.9",16.3,21.8,"5.5",4.2,7.2,"13.7",11.4,16.3,"60.7",57,64.2,86.9,84.6,89,80.8,77.9,83.4,368,65.8119,0.3082,0.0851,0.3933,3.4,0.12,0.162,0.142,410,0.0284039792481783,7.05932392746584,0.162628287598753,0.129057504132231,4.73117912063623,"South Carolina"
"408",2018,"SD","South Dakota",10.3,7.3,14.4,46,"20.4",16.1,25.5,"7.4",4.5,11.9,"22.2",17.3,27.9,"53.2",46.9,59.3,91.3,87.6,93.9,85.1,79.6,89.3,377,8.741,0.0836,0.0323,0.1159,2.8,0.124,0.149,0.137,411,0.0326281163948566,5.56315027357054,0.373799426064538,0.178718467032967,3.9379181723067,"South Dakota"
"409",2018,"TN","Tennessee",11.8,9.1,15.2,47,"19.9",16.5,23.8,"7.9",5.4,11.4,"17.2",13.8,21.3,"62.3",57.2,67.2,84.7,81.1,87.8,83.4,79.1,86.9,386,97.0875,0.6139,0.1744,0.7883,3.5,0.123,0.165,0.145,412,0.0319782930442725,7.49755383683,0.997261395102341,0.258347263563717,8.32450691368613,"Tennessee"
"410",2018,"UT","Utah",10.9,9.3,12.7,49,"7.4",6.3,8.8,"3.9",3,5,"10.6",9.2,12.3,"48.9",46.2,51.6,88.6,86.8,90.2,84.5,82.5,86.2,404,18.9093,0.1904,0.0972,0.2876,2.9,0.075,0.105,0.09,414,0.0410851721661478,7.02610648160883,0.120009472522004,0.558515914817448,4.38164447629057,"Utah"
"411",2018,"VA","Virginia",10.8,9,13,51,"12.7",10.8,15,"7.0",5.4,8.9,"18.2",15.8,20.8,"57.2",53.5,60.8,87.7,85.4,89.7,83.8,81,86.3,422,73.6221,0.3928,0.2047,0.5975,3,0.084,0.119,0.102,416,0.0298101628806531,7.06700717710433,0.426115311479487,0.277360897008442,7.59670872989627,"Virginia"
"412",2018,"VT","Vermont",16.2,13,20,50,"15.4",12.2,19.3,"8.7",6.2,12.3,"21.5",17.6,26,"47.9",42.7,53.1,90.8,88,93.1,95.5,93.6,96.8,413,7.3058,0.078,0.0511,0.1291,2.6,0.109,0.117,0.113,415,0.0289003275046939,6.34633018868483,0.429967185479941,0.219747795485639,6.45671086295225,"Vermont"
"413",2018,"WI","Wisconsin",12.2,9.5,15.6,55,"16.5",13.2,20.3,"6.5",4.6,9,"27.4",23.2,31.9,"60.6",55.4,65.6,87.2,83.3,90.2,90.9,87.5,93.4,449,65.2885,0.274,0.2167,0.4907,3,0.087,0.119,0.103,419,0.0341502961117094,7.20122037154022,0.421850822439213,0.208562582455365,8.58069235428885,"Wisconsin"
"414",2018,"WA","Washington",11.3,9.7,13.3,53,"10.7",9.2,12.5,"6.1",4.9,7.4,"16.0",14.1,18.1,"52.5",49.4,55.5,89.3,87.5,90.9,87.6,85.6,89.3,431,87.7244,1.6424,0.588,2.2304,4.5,0.091,0.115,0.103,417,0.0288502438792349,8.77411570113616,1.03659886247902,0.254522508136733,11.9253785220439,"Washington"
"415",2018,"WV","West Virginia",13.3,10.6,16.6,54,"30.8",26.6,35.3,"2.7",1.7,4.4,"10.8",8.3,13.8,"63.2",58.5,67.7,87,83.8,89.6,91.4,88.5,93.6,440,32.1009,0.1021,0.0222,0.1243,5.2,0.161,0.2,0.181,418,0.0272887290866775,8.09513057603318,1.45731881781561,0.229085472263868,NA,"West Virginia"
"416",2018,"WY","Wyoming",11.6,8.8,15,56,"20.7",16.9,25.1,"6.7",4.7,9.5,"16.0",12.8,19.8,"52.1",46.9,57.2,89.1,85.6,91.8,77.3,72.8,81.3,458,2.933,0.0434,0.0205,0.0639,4.1,0.088,0.142,0.115,420,0.0389229022760168,4.25481177029413,0.941505282945446,0.103674611154594,2.48494010066499,"Wyoming"
